location,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total,Sunshine Duration
unit,°C,mm,%,km/h,°,%,min
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total,Basel Sunshine Duration
20220113T0600,-4.0897546,0.0,88.217445,3.4152596,71.56504,7.0,0.0
20220113T0700,-4.0897546,0.0,88.42084,3.671294,78.69006,7.0,0.0
20220113T0800,-3.4397545,0.0,85.11142,5.0142193,68.96249,9.0,42.454544
20220113T0900,-1.4497546,0.0,81.10887,5.634891,63.43495,5.0,56.9697
20220113T1000,-0.0697546,0.0,76.87557,5.0911684,81.869896,8.0,55.151512
20220113T1100,1.0102454,0.0,74.35736,5.8048253,82.874985,8.0,55.151512
20220113T1200,2.1802454,0.0,71.33248,6.151683,69.443954,7.0,55.757576
20220113T1300,2.9702454,0.0,70.39694,7.491114,54.782394,2.0,58.78788
20220113T1400,3.3602452,0.0,71.850716,7.145796,49.085617,4.0,57.575756
20220113T1500,2.5802455,0.0,78.51259,6.618519,44.999985,2.0,58.78788
20220113T1600,0.2602454,0.0,83.84973,7.9932966,54.16234,1.0,59.393936
20220113T1700,-0.5597546,0.0,86.922806,5.154415,65.224846,1.0,4.471044
20220113T1800,-1.0097545,0.0,88.24377,4.0249224,79.695145,10.200001,0.0
20220113T1900,-1.4497546,0.0,88.458496,3.6,89.99999,0.3,0.0
20220113T2000,-2.0797548,0.0,89.324684,2.968636,104.03624,0.0,0.0
20220113T2100,-2.5697546,0.0,92.14954,3.219938,116.56505,0.0,0.0
20220113T2200,-2.6697545,0.0,89.73482,2.4149535,153.43495,0.0,0.0
20220113T2300,-2.9397545,0.0,89.50202,4.510787,151.38954,0.0,0.0
20220114T0000,-3.0997548,0.0,90.51005,3.7064266,150.94539,2.0,0.0
20220114T0100,-3.2597547,0.0,90.28766,3.7064266,150.94539,0.0,0.0
20220114T0200,-3.3897548,0.0,90.48057,3.7064266,150.94539,1.0,0.0
20220114T0300,-3.519755,0.0,90.81249,4.198285,149.03624,0.0,0.0
20220114T0400,-3.8697548,0.0,91.124695,5.0142193,158.9625,0.0,0.0
20220114T0500,-3.9897547,0.0,90.90421,4.829907,153.43495,0.0,0.0
20220114T0600,-4.1897545,0.0,91.16296,4.8965297,143.97263,1.0,0.0
20220114T0700,-4.1097546,0.0,91.240585,4.5820518,135.0,1.0,0.0
20220114T0800,-3.3397546,0.0,90.21072,4.8965297,143.97263,2.0,46.311783
20220114T0900,-1.3897547,0.0,88.93092,4.829907,153.43495,1.0,59.393936
20220114T1000,0.17024541,0.0,84.65231,4.510787,151.38954,3.0,58.18182
20220114T1100,1.8202454,0.0,78.49607,4.510787,151.38954,2.0,58.78788
20220114T1200,3.1202455,0.0,74.39115,2.8116899,129.80557,1.0,59.393936
20220114T1300,4.110245,0.0,71.27184,2.6208394,105.9454,2.0,58.78788
20220114T1400,4.8102455,0.0,69.30942,2.3051248,128.6598,1.0,59.393936
20220114T1500,5.7802453,0.0,62.80375,4.6102495,141.34018,1.0,59.393936
20220114T1600,3.6202455,0.0,72.97239,5.1165614,140.71059,1.0,59.393936
20220114T1700,0.11024541,0.0,85.08624,3.6,126.869896,1.0,5.757912
20220114T1800,-0.64975464,0.0,88.0874,2.5959969,123.69006,0.0,0.0
20220114T1900,-1.4597546,0.0,90.6727,2.3051248,141.34018,0.0,0.0
20220114T2000,-1.9997545,0.0,91.922844,2.5959969,146.30994,0.0,0.0
20220114T2100,-2.1397548,0.0,92.74275,2.3051248,128.6598,0.0,0.0
20220114T2200,-2.2597547,0.0,91.968895,3.0547013,135.0,1.0,0.0
20220114T2300,-2.3197546,0.0,91.89436,4.5820518,135.0,1.0,0.0
20220115T0000,-2.5697546,0.0,92.63716,4.1046314,127.874985,1.0,0.0
20220115T0100,-2.8097544,0.0,93.389175,3.319036,130.60129,0.0,0.0
20220115T0200,-3.2497544,0.0,94.77796,3.0547013,135.0,0.0,0.0
20220115T0300,-3.4297547,0.0,95.34119,3.7064266,150.94539,0.0,0.0
20220115T0400,-3.6497545,0.0,95.25468,4.3498964,155.55605,0.0,0.0
20220115T0500,-3.8097548,0.0,95.38886,4.8965297,143.97263,0.0,0.0
20220115T0600,-3.7997546,0.0,95.10026,5.0911684,135.0,1.0,0.0
20220115T0700,-4.1297545,0.0,95.077965,5.3517847,132.27368,2.0,0.0
20220115T0800,-3.1497545,0.0,93.64522,6.1305785,139.76364,2.0,46.85067
20220115T0900,-1.4397546,0.0,91.560616,4.8965297,143.97263,0.0,60.0
20220115T1000,-0.46975458,0.0,89.56211,4.1046314,127.874985,14.0,51.51515
20220115T1100,0.7202454,0.0,85.48355,5.6233797,140.19443,0.0,60.0
20220115T1200,2.0402455,0.0,82.025795,4.8965297,143.97263,1.0,59.393936
20220115T1300,3.3102455,0.0,79.7378,3.8268526,138.81407,3.0,58.18182
20220115T1400,3.5502453,0.0,78.96703,3.319036,139.3987,1.0,59.393936
20220115T1500,3.7602453,0.0,75.67195,4.6938257,147.52881,2.0,58.78788
20220115T1600,2.9002452,0.0,81.73642,5.4833565,156.8014,2.0,58.78788
20220115T1700,-0.24975461,0.0,89.12063,3.396233,147.99461,2.0,7.005555
20220115T1800,-0.87975454,0.0,90.86382,4.1046314,142.12502,5.0,0.0
20220115T1900,-1.5597545,0.0,93.067955,4.39436,145.00798,1.5,0.0
20220115T2000,-1.8997546,0.0,93.7402,5.00128,149.74356,3.6000001,0.0
20220115T2100,-2.0397544,0.0,95.00155,5.315336,151.69923,3.3000002,0.0
20220115T2200,-2.0497546,0.0,94.71696,3.8939953,146.30994,1.0,0.0
20220115T2300,-2.1797547,0.0,95.491714,4.6938257,147.52881,1.0,0.0
20220116T0000,-2.2897544,0.0,95.98696,4.6800003,157.38013,3.0,0.0
20220116T0100,-2.3097544,0.0,95.26925,4.3349743,175.23636,6.0,0.0
20220116T0200,-2.0197544,0.0,92.61359,4.32,180.0,5.0,0.0
20220116T0300,-1.8297547,0.0,92.00683,5.4119864,183.81407,5.0,0.0
20220116T0400,-1.8697547,0.0,90.63267,5.4477882,187.59465,6.0,0.0
20220116T0500,-1.9497546,0.0,89.47334,5.937272,194.03624,4.0,0.0
20220116T0600,-2.1097546,0.0,88.5834,6.28713,193.24052,2.0,0.0
20220116T0700,-2.3297548,0.0,89.095406,6.0347,197.35403,1.0,0.0
20220116T0800,-1.9597546,0.0,88.73407,6.379216,196.38954,2.0,47.56919
20220116T0900,-0.8497546,0.0,88.32796,7.172949,197.52557,2.0,58.78788
20220116T1000,0.1802454,0.0,83.27787,8.225035,246.8014,35.0,38.78788
20220116T1100,0.7602454,0.0,82.13383,9.227524,249.44395,39.0,36.36364
20220116T1200,1.6402454,0.0,77.07898,9.227524,249.44395,50.0,29.69697
20220116T1300,2.3102455,0.0,74.56149,8.557102,255.37914,32.0,40.606064
20220116T1400,2.2402453,0.0,74.437035,7.928178,267.39746,64.0,21.212122
20220116T1500,2.0102453,0.0,80.46583,5.7599998,270.0,47.0,31.51515
20220116T1600,0.2402454,0.0,86.05725,7.172949,252.47443,42.0,34.545456
20220116T1700,-0.52975464,0.0,88.23251,6.4096174,218.15723,54.0,3.8939393
20220116T1800,-0.3797546,0.0,87.399536,5.3517847,199.65382,62.0,0.0
20220116T1900,0.13024542,0.0,85.66037,7.072878,194.74356,86.0,0.0
20220116T2000,0.19024539,0.0,83.83972,6.638072,192.52881,91.0,0.0
20220116T2100,0.5902454,0.0,80.953995,4.5536795,198.43495,97.0,0.0
20220116T2200,0.6602454,0.1,85.09678,4.8965297,216.02737,100.0,0.0
20220116T2300,0.9302454,0.2,83.634605,4.8433046,221.98721,96.0,0.0
20220117T0000,0.9302454,0.1,84.63074,4.072935,225.0,97.0,0.0
20220117T0100,0.8602454,0.1,86.19943,4.1046314,217.87498,90.0,0.0
20220117T0200,0.7502454,0.1,86.88882,3.8939953,213.69006,93.0,0.0
20220117T0300,0.4402454,0.0,89.72147,4.3498964,204.44395,92.0,0.0
20220117T0400,0.84024537,0.0,89.169525,5.315336,208.30077,83.0,0.0
20220117T0500,0.77024543,0.0,89.35931,3.7064266,209.05461,73.0,0.0
20220117T0600,0.6802454,0.0,89.54763,3.7064266,209.05461,63.0,0.0
20220117T0700,-0.0697546,0.0,91.14165,5.1919937,213.69006,71.0,0.0
20220117T0800,0.41024542,0.0,90.38253,4.6938257,212.47119,80.0,9.464815
20220117T0900,1.7202454,0.0,86.75017,3.7064266,209.05461,91.0,4.8484864
20220117T1000,2.6002455,0.0,83.381004,8.161764,221.42366,87.0,7.2727275
20220117T1100,3.7602453,0.0,80.102196,7.9932966,234.16235,87.0,7.2727275
20220117T1200,4.5902452,0.0,77.94728,6.696387,233.74615,85.0,8.48485
20220117T1300,5.5102453,0.0,74.69229,5.6920996,251.56506,81.0,10.909091
20220117T1400,5.9102454,0.0,73.22135,6.162207,276.70984,86.0,7.878789
20220117T1500,5.770245,0.0,74.74191,2.968636,255.96376,86.0,7.878789
20220117T1600,4.5802455,0.0,81.92911,5.1919937,236.30994,89.0,6.060605
20220117T1700,4.790245,0.0,80.73078,4.1046314,232.12502,86.0,1.3109429
20220117T1800,3.6702452,0.0,85.3014,4.2136917,199.98311,82.0,0.0
20220117T1900,3.2502456,0.0,86.93078,3.4152596,198.43495,91.0,0.0
20220117T2000,2.9602456,0.0,87.71939,0.35999998,360.0,89.0,0.0
20220117T2100,2.3802454,0.0,89.65183,1.1384199,71.56504,93.0,0.0
20220117T2200,2.3202453,0.0,90.62714,3.096837,35.53766,88.0,0.0
20220117T2300,1.3802454,0.0,92.88361,3.0758414,69.443954,83.0,0.0
20220118T0000,1.0402454,0.0,93.53877,3.8773184,68.19859,80.0,0.0
20220118T0100,0.7802454,0.0,94.55202,2.968636,75.96376,78.0,0.0
20220118T0200,0.5602454,0.0,94.81526,3.0758414,69.443954,80.0,0.0
20220118T0300,0.6802454,0.0,94.54562,5.1919937,56.30993,82.0,0.0
20220118T0400,0.64024544,0.0,94.543076,5.1165614,50.7106,83.0,0.0
20220118T0500,0.6902454,0.0,94.68469,5.1165614,50.7106,82.0,0.0
20220118T0600,0.6902454,0.0,94.33896,5.8603754,47.489548,76.0,0.0
20220118T0700,0.89024544,0.0,94.21425,5.904439,37.568573,58.0,0.0
20220118T0800,1.4302454,0.0,93.49822,7.7043357,37.40535,35.0,32.3771
20220118T0900,2.5702453,0.0,92.30315,9.726664,38.990982,44.0,33.333336
20220118T1000,3.7902455,0.0,90.49851,7.6367526,44.999985,35.0,38.78788
20220118T1100,4.6202455,0.0,87.33682,11.885453,54.86579,42.0,34.545456
20220118T1200,5.630245,0.0,80.398796,11.792404,58.736267,53.0,27.878788
20220118T1300,5.9302454,0.0,75.69257,11.384198,55.304832,32.0,40.606064
20220118T1400,6.0602455,0.0,74.42126,11.246759,50.194427,25.0,44.848488
20220118T1500,5.610245,0.0,75.415535,7.145796,49.085617,33.0,39.999996
20220118T1600,3.8502455,0.0,77.874985,7.24486,63.43495,26.0,44.242424
20220118T1700,3.1402454,0.0,80.2945,5.5887027,75.06858,27.0,8.278789
20220118T1800,2.6002455,0.0,81.09433,5.2416787,74.054596,18.0,0.0
20220118T1900,1.7802454,0.0,83.386444,5.506941,78.69006,11.0,0.0
20220118T2000,1.2102454,0.0,84.04615,4.0249224,100.30484,5.0,0.0
20220118T2100,1.3902454,0.0,83.7001,2.7416782,113.19859,5.0,0.0
20220118T2200,0.9002454,0.0,85.76006,4.6102495,141.34018,14.0,0.0
20220118T2300,0.9302454,0.0,86.84646,6.4096174,128.15723,24.0,0.0
20220119T0000,1.2102454,0.0,85.86297,5.1165614,140.71059,37.0,0.0
20220119T0100,0.5902454,0.0,88.22757,5.00128,149.74356,46.0,0.0
20220119T0200,0.3202454,0.0,90.04107,5.815978,158.1986,53.0,0.0
20220119T0300,-0.029754579,0.0,91.28013,6.0347,162.64597,55.0,0.0
20220119T0400,0.2802454,0.0,90.57028,5.95906,154.98311,42.0,0.0
20220119T0500,0.020245433,0.0,90.61251,5.6920996,161.56505,29.0,0.0
20220119T0600,0.2102454,0.0,91.167076,5.2416787,164.0546,19.0,0.0
20220119T0700,-0.04975462,0.0,91.81947,4.73506,171.25385,10.0,0.0
20220119T0800,-0.1397546,0.0,91.40532,5.3999996,180.0,4.0,48.795456
20220119T0900,1.2902454,0.0,87.01757,6.162207,186.70984,17.0,49.696968
20220119T1000,2.3202453,0.0,83.46335,6.9247384,207.89728,72.0,16.363636
20220119T1100,2.8302455,0.0,83.17055,10.009036,217.69424,87.0,7.2727275
20220119T1200,3.3102455,0.0,81.32343,10.691453,225.0,89.0,6.060605
20220119T1300,3.6002455,0.0,80.48537,12.783802,237.65256,87.0,7.2727275
20220119T1400,3.4302454,0.0,80.57561,13.527572,244.79889,77.0,13.333332
20220119T1500,3.3702455,0.0,79.45715,11.631956,248.1986,74.0,15.151516
20220119T1600,3.3502455,0.0,78.41561,10.30883,245.22485,90.0,5.454544
20220119T1700,3.3502455,0.0,76.65568,10.685391,237.38075,86.0,1.6786197
20220119T1800,3.3102455,0.0,75.47578,11.384198,235.30484,91.0,0.0
20220119T1900,3.0502453,0.0,76.54421,10.1887,237.99463,91.0,0.0
20220119T2000,2.8902454,0.0,78.10614,9.885262,236.88866,89.0,0.0
20220119T2100,2.8502455,0.0,78.09913,9.449572,229.63547,96.0,0.0
20220119T2200,2.6902456,0.0,78.47393,8.217153,208.81079,84.0,0.0
20220119T2300,2.6102452,0.0,79.44677,8.287822,214.38034,80.0,0.0
20220120T0000,2.7502456,0.2,80.349144,7.928177,219.47246,98.0,0.0
20220120T0100,2.5702453,0.4,82.82996,8.14587,225.0,98.0,0.0
20220120T0200,2.4202454,0.5,86.1404,6.8777895,227.1211,98.0,0.0
20220120T0300,2.1802454,0.5,90.54862,8.587338,213.02386,99.0,0.0
20220120T0400,2.0702453,0.5,92.935196,7.491114,215.21759,100.0,0.0
20220120T0500,2.0602455,0.4,92.86711,7.491114,215.21759,96.0,0.0
20220120T0600,1.9202454,0.3,93.1941,7.9932966,215.83765,97.0,0.0
20220120T0700,1.9602454,0.2,92.05446,7.8954163,223.15239,88.0,0.0
20220120T0800,2.0502453,0.1,91.46228,5.815978,248.1986,96.0,1.56414
20220120T0900,2.6002455,0.1,90.12911,7.42159,255.96376,88.0,6.666666
20220120T1000,3.1202455,0.1,90.17772,7.771331,256.6075,73.0,15.757578
20220120T1100,4.2402453,0.0,81.17164,8.707238,262.875,62.0,22.424244
20220120T1200,4.860245,0.0,74.62156,10.464797,296.56506,69.0,18.18182
20220120T1300,5.2002454,0.0,72.761505,10.00256,300.25644,59.0,24.242424
20220120T1400,5.1202455,0.0,73.16951,10.009036,307.69424,59.0,24.242424
20220120T1500,4.5702453,0.1,76.82157,6.696387,306.25385,79.0,12.121214
20220120T1600,3.6302452,0.4,80.9009,4.829907,296.56506,76.0,13.939394
20220120T1700,3.0302453,0.3,83.07795,6.989936,304.50854,59.0,5.7441077
20220120T1800,2.8502455,0.1,85.32058,6.4096174,308.15723,60.0,0.0
20220120T1900,1.9302454,0.1,84.207825,6.6087217,330.64227,49.0,0.0
20220120T2000,1.6202455,0.0,84.41313,6.638072,347.4712,51.0,0.0
20220120T2100,1.0102454,0.0,82.11118,6.6087217,330.64227,54.0,0.0
20220120T2200,-0.1897546,0.0,83.78519,7.172949,342.47443,51.0,0.0
20220120T2300,-0.1997546,0.0,84.79093,7.342588,348.69006,50.0,0.0
20220121T0000,0.7402454,0.0,83.48344,5.00128,329.7436,40.0,0.0
20220121T0100,1.0102454,0.0,83.89395,2.2768397,288.43497,16.0,0.0
20220121T0200,0.030245423,0.0,88.3611,1.835647,258.69006,4.0,0.0
20220121T0300,0.23024541,0.0,88.448784,1.08,270.0,15.0,0.0
20220121T0400,0.34024543,0.0,89.051315,3.9763298,5.194412,30.0,0.0
20220121T0500,-0.27975458,0.0,90.92018,4.510787,28.610443,48.0,0.0
20220121T0600,-0.5897546,0.0,90.823685,6.28713,23.629364,88.0,0.0
20220121T0700,-0.88975465,0.0,90.457664,6.5693827,9.462311,76.0,0.0
20220121T0800,-0.5497546,0.0,89.553825,5.506941,11.309921,67.0,16.98586
20220121T0900,0.7202454,0.0,87.52899,6.638072,12.528809,66.0,19.999998
20220121T1000,1.8502454,0.0,78.85068,10.495713,22.166351,44.0,33.333336
20220121T1100,2.5702453,0.0,72.8099,10.137692,16.504364,62.0,22.424244
20220121T1200,3.1402454,0.0,66.711136,9.227524,20.55603,81.0,10.909091
20220121T1300,3.5102453,0.0,61.804752,7.968939,18.434952,78.0,12.727271
20220121T1400,3.6202455,0.0,60.138832,7.42159,14.03624,84.0,9.090908
20220121T1500,3.4902453,0.0,61.0612,5.6920996,18.434952,75.0,14.545455
20220121T1600,2.4502454,0.0,66.7958,4.379589,9.462311,68.0,18.78788
20220121T1700,1.5702454,0.0,72.00516,1.1384199,341.56506,67.0,5.080135
20220121T1800,1.6002454,0.0,73.04305,1.8,233.1301,58.0,0.0
20220121T1900,1.0502454,0.0,76.96984,0.8049845,333.43497,93.0,0.0
20220121T2000,0.9102454,0.0,78.21879,0.8049845,333.43497,14.0,0.0
20220121T2100,0.6802454,0.0,79.82986,1.1384199,18.434952,15.0,0.0
20220121T2200,0.52024543,0.0,81.003075,1.4399999,89.99999,79.0,0.0
20220121T2300,0.7202454,0.0,81.15601,0.8049845,116.56505,91.0,0.0
20220122T0000,0.52024543,0.0,81.30562,1.484318,194.03624,97.0,0.0
20220122T0100,-0.1897546,0.0,83.47264,3.096837,215.53769,89.0,0.0
20220122T0200,-0.3097546,0.0,83.956055,3.096837,215.53769,90.0,0.0
20220122T0300,-0.39975458,0.0,85.01726,3.219938,206.56505,89.0,0.0
20220122T0400,-0.34975457,0.0,85.024055,3.9763298,185.19443,96.0,0.0
20220122T0500,-0.40975457,0.0,84.88889,2.9024127,187.12502,89.0,0.0
20220122T0600,-0.15975457,0.0,83.852135,3.6179552,185.71059,84.0,0.0
20220122T0700,0.3002454,0.0,82.06295,3.6,180.0,85.0,0.0
20220122T0800,0.4202454,0.0,82.57216,2.1897945,189.46233,76.0,12.437037
20220122T0900,1.2302454,0.0,80.21937,1.8,216.8699,78.0,12.727271
20220122T1000,2.3502455,0.0,75.68268,1.2979984,213.69006,81.0,10.909091
20220122T1100,3.5202456,0.0,72.630226,1.5273507,225.0,76.0,13.939394
20220122T1200,4.5302453,0.0,69.501854,1.1384199,341.56506,81.0,10.909091
20220122T1300,5.250245,0.0,67.01136,1.1384199,341.56506,81.0,10.909091
20220122T1400,5.440245,0.0,66.66393,0.8049845,296.56506,57.0,25.454548
20220122T1500,5.5502453,0.0,65.816246,1.835647,348.69006,69.0,18.18182
20220122T1600,4.960245,0.0,68.13382,2.2768397,18.434952,57.0,25.454548
20220122T1700,3.4402456,0.0,75.55597,2.9024127,60.25511,55.0,7.651851
20220122T1800,1.0402454,0.0,85.33609,3.8773184,68.19859,61.0,0.0
20220122T1900,0.4902454,0.0,88.151276,3.7585104,73.30075,52.0,0.0
20220122T2000,-0.019754589,0.0,90.67575,2.8799999,89.99999,57.0,0.0
20220122T2100,-0.98975456,0.0,92.76719,3.319036,77.47118,59.0,0.0
20220122T2200,-0.5797546,0.0,92.59389,2.4149535,63.43495,48.0,0.0
20220122T2300,-0.8497546,0.0,94.09589,2.7416782,66.8014,50.0,0.0
20220123T0000,-0.8097546,0.0,94.30815,2.5455842,81.869896,60.0,0.0
20220123T0100,-0.9597546,0.0,94.788826,2.5455842,81.869896,60.0,0.0
20220123T0200,-1.1597546,0.0,95.1991,2.7416782,66.8014,62.0,0.0
20220123T0300,-1.2597545,0.0,95.47621,2.6208394,74.054596,69.0,0.0
20220123T0400,-1.2897546,0.0,95.54538,3.9763298,84.805565,72.0,0.0
20220123T0500,-1.3397546,0.0,95.68454,3.319036,77.47118,82.0,0.0
20220123T0600,-0.7097546,0.0,95.57944,4.452954,75.96376,66.0,0.0
20220123T0700,-0.76975465,0.0,95.50528,3.319036,77.47118,63.0,0.0
20220123T0800,0.2402454,0.0,93.82544,3.671294,78.69006,55.0,24.222221
20220123T0900,1.0502454,0.0,92.58744,4.6800003,67.380135,40.0,35.757576
20220123T1000,2.5502453,0.0,88.12064,5.4119864,86.18592,32.0,40.606064
20220123T1100,3.7102456,0.0,85.55316,4.68,89.99999,22.0,46.666668
20220123T1200,4.710245,0.0,79.33268,5.0528407,85.91438,12.0,52.727272
20220123T1300,5.5902452,0.0,72.31457,5.634891,63.43495,8.0,55.151512
20220123T1400,5.9902453,0.0,69.974686,7.289445,57.094757,15.0,50.909096
20220123T1500,5.6402454,0.0,73.00885,6.297428,59.036255,21.0,47.272724
20220123T1600,3.4502454,0.0,77.52066,7.4128532,60.945396,12.0,52.727272
20220123T1700,2.4002454,0.0,79.82155,7.289444,69.77513,16.0,15.677778
20220123T1800,1.7402455,0.0,82.10108,5.95906,64.98311,17.0,0.0
20220123T1900,0.9102454,0.0,84.37795,5.154415,65.224846,17.0,0.0
20220123T2000,0.00024539232,0.0,86.79751,5.3517847,70.346176,14.0,0.0
20220123T2100,-0.2697546,0.0,87.08792,4.452954,75.96376,9.0,0.0
20220123T2200,-0.8497546,0.0,87.2127,4.3349743,94.76365,12.0,0.0
20220123T2300,-1.0497546,0.0,88.305244,5.6920996,108.434944,15.0,0.0
20220124T0000,-1.4297546,0.0,88.66012,4.8965297,126.027374,25.0,0.0
20220124T0100,-1.6097547,0.0,89.17418,4.39436,124.99202,31.0,0.0
20220124T0200,-1.4197546,0.0,90.47323,4.0249224,116.56505,26.0,0.0
20220124T0300,-1.6997546,0.0,90.17448,3.7064266,119.054596,32.0,0.0
20220124T0400,-1.8697547,0.0,90.0895,3.7585104,106.69924,25.0,0.0
20220124T0500,-1.9297546,0.0,89.610245,4.452954,104.03624,26.0,0.0
20220124T0600,-1.8897547,0.0,89.479744,4.802999,102.99461,26.0,0.0
20220124T0700,-1.6297547,0.0,89.038155,4.510787,118.61046,27.0,0.0
20220124T0800,-0.73975456,0.0,86.96564,5.1165614,140.71059,22.0,43.140743
20220124T0900,0.4302454,0.0,85.76296,5.1165614,140.71059,8.0,55.151512
20220124T1000,1.5802454,0.0,81.713974,6.792466,147.99461,61.0,23.030302
20220124T1100,2.5802455,0.0,78.45484,7.7879906,146.30994,11.0,53.333332
20220124T1200,3.2902455,0.0,75.86109,5.692099,145.30484,8.0,55.151512
20220124T1300,4.0102453,0.0,73.69732,4.6102495,128.6598,5.0,56.9697
20220124T1400,4.4402456,0.0,72.87238,4.510787,118.61046,5.0,56.9697
20220124T1500,4.2602453,0.0,78.00317,4.0249224,116.56505,4.0,57.575756
20220124T1600,5.3102455,0.0,68.76426,5.00128,120.25643,2.0,58.78788
20220124T1700,3.8502455,0.0,75.96612,3.096837,125.537674,5.0,19.163973
20220124T1800,0.5302454,0.0,85.83944,4.8433046,138.01279,1.0,0.0
20220124T1900,-0.40975457,0.0,89.037346,5.904439,142.4314,1.0,0.0
20220124T2000,-0.65975463,0.0,90.01015,6.1305785,139.76364,2.0,0.0
20220124T2100,-0.63975465,0.0,89.811455,6.1094027,135.0,1.0,0.0
20220124T2200,-0.3897546,0.0,88.31406,4.39436,145.00798,8.0,0.0
20220124T2300,-0.5697546,0.0,87.31168,5.495161,148.3925,12.0,0.0
20220125T0000,-0.98975456,0.0,88.31207,5.00128,149.74356,15.0,0.0
20220125T0100,-1.4997545,0.0,90.05962,4.829907,153.43495,20.0,0.0
20220125T0200,-1.7397546,0.0,90.23816,4.829907,153.43495,19.0,0.0
20220125T0300,-1.8697547,0.0,90.90534,4.6938257,147.52881,56.0,0.0
20220125T0400,-2.0997548,0.0,91.70699,4.6938257,147.52881,63.0,0.0
20220125T0500,-2.0897546,0.0,92.05308,5.1165614,140.71059,23.0,0.0
20220125T0600,-2.3697548,0.0,92.72369,4.8433046,138.01279,6.0,0.0
20220125T0700,-2.5797548,0.0,93.54802,4.39436,145.00798,3.0,0.0
20220125T0800,-1.6097547,0.0,92.44,5.315336,151.69923,1.0,55.863297
20220125T0900,0.11024541,0.0,91.15803,4.5536795,161.56505,2.0,58.78788
20220125T1000,0.64024544,0.0,88.42862,5.5887027,165.06857,20.0,47.878788
20220125T1100,2.1202455,0.0,82.09824,5.8603754,169.38034,2.0,58.78788
20220125T1200,3.4702454,0.0,77.12813,6.489992,176.82018,1.0,59.393936
20220125T1300,4.610245,0.0,71.90202,6.489992,183.17982,2.0,58.78788
20220125T1400,5.1802454,0.0,72.1254,5.4477882,187.59465,1.0,59.393936
20220125T1500,5.6002455,0.0,69.1308,4.379589,170.53767,0.0,60.0
20220125T1600,4.2902455,0.0,76.380936,3.4152596,161.56505,1.0,59.393936
20220125T1700,2.0402455,0.0,83.85315,2.9024127,150.25511,0.0,21.683332
20220125T1800,0.2502454,0.0,89.63604,3.5455887,156.0375,0.0,0.0
20220125T1900,-1.0397546,0.0,93.03956,3.0758414,159.44395,0.0,0.0
20220125T2000,-1.0697546,0.0,93.24503,2.968636,165.96376,0.0,0.0
20220125T2100,-1.5297545,0.0,93.13985,3.319036,167.47119,0.0,0.0
20220125T2200,-1.2897546,0.0,92.122536,4.452954,165.96376,1.0,0.0
20220125T2300,-1.6097547,0.0,92.026054,6.0347,162.64597,0.0,0.0
20220126T0000,-1.9797546,0.0,92.339455,5.0142193,158.9625,1.0,0.0
20220126T0100,-2.2897544,0.0,92.45182,3.4152596,161.56505,0.0,0.0
20220126T0200,-2.5497546,0.0,92.1513,3.319036,167.47119,0.0,0.0
20220126T0300,-2.7897544,0.0,92.269455,3.2399998,180.0,1.0,0.0
20220126T0400,-2.6697545,0.0,91.9323,2.9024127,187.12502,4.0,0.0
20220126T0500,-2.7297544,0.0,91.85749,2.9024127,187.12502,8.0,0.0
20220126T0600,-2.6197548,0.0,91.72884,3.2599385,186.3402,16.0,0.0
20220126T0700,-2.8297548,0.0,92.965576,3.2399998,180.0,12.0,0.0
20220126T0800,-1.9297546,0.0,92.482315,4.3349743,184.76364,16.0,48.262962
20220126T0900,-0.76975465,0.0,90.941864,3.7585104,196.69925,25.0,44.848488
20220126T1000,-0.5897546,0.0,91.56858,4.072935,225.0,90.0,5.454544
20220126T1100,0.00024539232,0.0,87.63958,5.3999996,216.8699,79.0,12.121214
20220126T1200,0.7102454,0.0,85.29267,5.3517847,227.72632,47.0,31.51515
20220126T1300,1.3702455,0.0,83.02048,4.452954,255.96376,33.0,39.999996
20220126T1400,1.8402454,0.0,80.91454,4.379589,260.5377,26.0,44.242424
20220126T1500,2.0402455,0.0,86.53514,4.0249224,296.56506,13.0,52.121212
20220126T1600,2.7002454,0.0,83.212715,6.489992,340.55997,14.0,51.51515
20220126T1700,1.6502454,0.0,87.50774,2.5959969,236.30994,15.0,19.698992
20220126T1800,0.8702454,0.0,91.628555,2.0991426,210.96376,13.0,0.0
20220126T1900,-0.16975462,0.0,92.42187,2.5455842,188.1301,15.0,0.0
20220126T2000,-1.1097546,0.0,93.172615,2.6208394,164.0546,12.0,0.0
20220126T2100,-1.9697546,0.0,94.29805,2.4149535,116.56505,15.0,0.0
20220126T2200,-1.6097547,0.0,92.44,3.4152596,198.43495,64.0,0.0
